"Timestamp","Bangla Comments","Result"
"2019/01/25 2:13:31 PM GMT+6","আমদের ক্রিকট বোর্ডে নতুন ক্যাপ্টেন খোজা উচিত। সৃজনশীল ক্যাপ্টেন্সির কারনে দল এগিয়ে যায়। অামি লজ্জিত সাকিবের ক্যাপ্টেন্সি দেখে। ধ্বনি বা মাশরাফির ক্যাপ্টেন্সি দখলে বুঝবেন। ক্রিকট বোর্ড ৬ মাসেও কোচ খুজে পায় না।  আর আন্দাজে পাওয়া কাপ্টেন দিয়ে দল চালাচ্ছে। বাজে অধি নায়কত্বের কারনে তাকে অধিনায়কত্বের জন্য তাকে অধিনায়তত্ব থেকে সরিয়ে দেয়া হয়েছিল তা তারা ভুলে গেছে।

","দু:খদায়ক"
"2019/01/25 2:13:52 PM GMT+6","ফাহিম অন্যকে ছোট করতে যেয়ে নিজেই নিজের মুর্খতার পরিচয় দিলেন। প্রকৃত শিক্ষিতরা পাব্লিক প্লেসে এবাবে অন্যের প্রতি লিখেনা।

","দু:খদায়ক"
"2019/01/25 2:15:12 PM GMT+6","বাংলাদেশ তাদের সাধ্যমত খেলেছে। আফগানিস্তান তুলনামুলক ভাবে বেটার টিম হিসেবে জিতেছে। এটা মেনে নেয়াই ভালো।

","প্রশংসা"
"2019/01/25 2:15:30 PM GMT+6","আমাদের ক্রিকেট এখন ওয়েস্টইন্ডিজ মুখী ------ হাজার হোক প্রধান কোচ বলে কথা।

","দু:খদায়ক"
"2019/01/25 2:15:48 PM GMT+6","যোগ্যতার চাইতে সুযোগ সুবিধা বেশি পাইলে অবস্থা এমনি হয়","দু:খদায়ক"
"2019/01/25 2:16:03 PM GMT+6","সম্পুর্ন একমত আপনার সাথে।

","প্রশংসা"
"2019/01/25 2:16:35 PM GMT+6","
নির্বাচন নির্বাচন করে খেলোয়ারদের একাগ্রতা নস্ট করে দেয়া হয়েছে। এর জন্য দায়ী আমাদের জাতীয় মুরব্বিরা।

","দু:খদায়ক"
"2019/01/25 2:17:33 PM GMT+6","খুব খারাপ লাগছে বাংলাদেশ কে আফগানিস্তান এর কাছে হারতে দেখে।।। 
বাংলাদেশ তো ভালো টিম ছিলো ।।কি হলো একটু কেও বলেন না।। আবার খুব খারাপ লাগছে ।।সত্যি

","দু:খদায়ক"
"2019/01/25 2:17:55 PM GMT+6","টাইগার দের কি হলো ।। এ রকম হারলে তো লোকে ইঁদুর বলবে।। বিড়াল ও বলতে পারে।।
But TIGER DIDN'T SUIT THEM..

","দু:খদায়ক"
"2019/01/25 2:18:45 PM GMT+6","&quot; ........ থেকে শিক্ষা নিয়ে &quot; কথাটা বলতে 
ভুলে গেছেন।

","হাস্যকর"
"2019/01/25 2:19:06 PM GMT+6","সাব্বির নিজেই বুঝে না কিভাবে আউট হয়। রিপোর্টার তো ভুল করতেই পারে।

","হাস্যকর"
"2019/01/25 2:19:22 PM GMT+6","তার মানে ২০হাজার বিরোধী দর্শকের চাপে এই হাল, ভাগ্যিস ইডেনে ম্যাচ হয়নি... কি বলেন?😉

","হাস্যকর"
"2019/01/25 2:19:40 PM GMT+6","নিদাহাস ট্রফির এরকম অশ্লিল নাগিন নাচের পরও কি আপনার মনে হয় কেউ বাংলাদেশ টিম কে সাপোর্ট করবে?","দু:খদায়ক"
"2019/01/25 2:19:57 PM GMT+6","ভুল ইন্ডিয়া বেইমানি করেছে।।
সব আউট এর ডিসিশন ভুল দিয়া হোয়েচে

","হাস্যকর"
"2019/01/25 2:20:13 PM GMT+6","সম্ভাব্য না sure চ্যাম্পিয়ন হবে","হাস্যকর"
"2019/01/25 2:20:35 PM GMT+6","সাকিবরা দেখালেন আফগানিস্তানকে কতটা কঠিন ভাবে খেলা যায়। তবে আমার একবারও মনে হয়নি, মনে হয়না যে আফগানিস্তান আমাদের সাথে পাত্তা পাওয়ার দল।

","দু:খদায়ক"
"2019/01/25 2:21:32 PM GMT+6","আফগানিস্তানের কাছে লেজে গোবরে হয়ে যায় বাঙ্গালদেশ এরা আবার টাইগার বলে নিজেদের । আবার ইন্ডিয়াকে গাল দেয় ।  হা হা হা ।  এই নিয়ে দুবার আফগানিস্তানের কাছে হারল ।  হা হা হা বাংলাদেশ এবার নেপাল ভুটানের সাথে খেলুক , সেখানেও হারবে ।

","দু:খদায়ক"
"2019/01/25 2:21:51 PM GMT+6","আফগান টিম ভারতেই থাকে , ভারতেই প্রাকটিস করে । আফগান টিমকে প্রশিক্ষণ দেয় ইন্ডিয়াই ।

","হাস্যকর"
"2019/01/25 2:22:12 PM GMT+6","ইতিহাস পড়েন ভাইসাব। যুদ্ধ আফগানদের স্বাভাবিক জীবনের অংশ। 200 বছর ধরে যুদ্ধই করছে তারা। সেখানে হামলা করে কেঁদেছে প্রত্যেকটি পরাশক্তি- প্রথমে ব্রিটিশ সাম্রাজ্য, তারপর সোভিয়েত রাশিয়া এবং সর্বশেষ আমেরিকা। সবাইকেই হাজার হাজার লাশ রেখে লেজ গুটিয়ে বাড়ি ফেরত যেতে হয়েছে।

","দু:খদায়ক"
"2019/01/25 2:22:33 PM GMT+6","আফগানিস্তান উন্নতি করছে আর বাংলাদেশি ছোট্ট বাবুরা এখনও আংগুল চুষেই যাচ্ছে, চুষেই যাচ্ছে......

","হাস্যকর"
"2019/01/25 2:22:47 PM GMT+6","HM. কষ্ট খুব। আফগানিস্তানের কাছে হার এই দুঃখ কই লুকাবে ?

","দু:খদায়ক"
"2019/01/25 2:23:09 PM GMT+6","আস্তে আস্তে শিখে যাবে প্রশাসন, এতো টেনশন কিসের? ভুলগুলো তো ছোট ম্যাচ দিয়েই লোকে শেখে … তার ওপর দর্শক তো নেইই একদম","দু:খদায়ক"
